weight_reading_1,weight_reading_2,pressure_reading_1,pressure_reading_2,force_reading_1,force_reading_2,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,p7_x,p7_y,p8_x,p8_y,p9_x,p9_y,p10_x,p10_y,p11_x,p11_y,p12_x,p12_y,p13_x,p13_y,p14_x,p14_y,p15_x,p15_y,p16_x,p16_y,label
90.2,92,47.8,25.2,278.5,277.8,0,0,0.44875222,0.108233914,0.785304,0.335098,0.7996999,0.67555577,0.47888088,0.92456156,0.14917535,0.684768,0.4315664,0.23899609,0.42450544,0.3895905,0.4219827,0.51705307,0.43519518,0.6420172,0.45544642,0.7833855,0.49772656,0.79708314,0.5051617,0.6503835,0.5077312,0.5255012,0.49380714,0.39836246,0.47327858,0.25182432,egg
90.5,93.6,46.7,52.2,232.7,233.1,0,0,0.4589654,0.11163313,0.7901726,0.3314044,0.7994532,0.6662439,0.47930062,0.91974676,0.15092921,0.6943957,0.4409672,0.23859785,0.4328544,0.38903075,0.42878446,0.5172007,0.43978265,0.642646,0.45756862,0.78336066,0.49727774,0.79694176,0.5050938,0.6503278,0.50923014,0.5251068,0.49775428,0.39754492,0.480427,0.25155303,egg
93.6,90.5,47.5,49.4,247,247.5,0,0,0.46068698,0.10928484,0.79332024,0.319453,0.8016869,0.6648737,0.47914866,0.9213224,0.15235661,0.69486547,0.44451815,0.23727685,0.43633106,0.38822165,0.43168277,0.5165946,0.44207612,0.64238554,0.4589765,0.7839654,0.4980514,0.7955695,0.5076203,0.647598,0.5126484,0.5221958,0.50137675,0.39511618,0.4831735,0.24963424,egg
76.4,108.3,46.2,88.4,314.4,314.7,0,0,0.45972946,0.09680922,0.78757393,0.35419047,0.7947852,0.6597442,0.48094258,0.937223,0.14110234,0.709017,0.4339671,0.23954989,0.41825184,0.3917519,0.41246542,0.5171136,0.42653286,0.64025027,0.45162582,0.7833691,0.4948613,0.8014511,0.50212646,0.6518377,0.50634307,0.52465236,0.4945663,0.39581007,0.4772322,0.24669334,egg
77.7,105.4,46.2,85.3,312.3,312.8,0,0,0.44902414,0.101499766,0.78252625,0.344046,0.7944496,0.66008717,0.47832066,0.93479437,0.13900381,0.7090064,0.42632994,0.24191199,0.41345564,0.3935472,0.409252,0.5188016,0.4240494,0.6418531,0.4491536,0.7839894,0.49319535,0.7999641,0.5000853,0.6509565,0.50327444,0.5245275,0.48995033,0.39692023,0.4700917,0.24952087,egg
92.2,92.2,50.1,44.8,252.9,253.8,0,0,0.45785028,0.1085526,0.7912546,0.33828017,0.8033562,0.67904556,0.4820741,0.92464286,0.1551875,0.68301564,0.44031,0.2379028,0.4328018,0.38862014,0.4296125,0.5165722,0.4417526,0.64229155,0.46028885,0.78421295,0.5014975,0.7982859,0.5097723,0.6513475,0.5132393,0.52619386,0.5003717,0.3986616,0.48110166,0.25167128,egg
81.2,103.8,58,55.1,289.8,287.1,0,0,0.45832285,0.10856751,0.7853096,0.35557196,0.7927996,0.6602048,0.48140842,0.9265153,0.14382677,0.7047972,0.43436605,0.24011603,0.42194307,0.3906209,0.41739935,0.51717883,0.4307609,0.6410338,0.45385984,0.7822742,0.4947841,0.80015826,0.49968055,0.65297335,0.5027112,0.5263951,0.49101844,0.3976137,0.47532037,0.24996832,egg
72.5,113,39.8,76,314.5,315.8,0,0,0.45879164,0.10297181,0.7853393,0.36203185,0.7907097,0.6564928,0.48263013,0.93676054,0.13910681,0.7140707,0.4315148,0.24079527,0.41545236,0.3921618,0.40990838,0.5177213,0.42457765,0.6408804,0.45125178,0.7839263,0.49377808,0.80380803,0.49854887,0.65436274,0.5016707,0.5263612,0.4899318,0.39674842,0.47401664,0.24778366,egg
88.8,96.2,54.4,46.6,285.4,286.3,0,0,0.4564738,0.1070239,0.78767353,0.34679765,0.7992643,0.66743547,0.482115,0.9297878,0.1492504,0.69221765,0.4359853,0.23929214,0.42603523,0.39005792,0.42234704,0.5171899,0.43543753,0.6417609,0.45696485,0.78359133,0.49882746,0.7993078,0.50568175,0.6517907,0.50870353,0.5263747,0.49582586,0.39851505,0.47743797,0.25100097,egg
98.9,84.8,42.6,44.9,306.7,305.5,0,0,0.46046865,0.10742554,0.79596764,0.29529965,0.80750084,0.66763407,0.48218462,0.9308822,0.15804572,0.69068366,0.44693294,0.23745799,0.43987316,0.38923073,0.4353027,0.51811445,0.44598517,0.6442339,0.46310478,0.78693366,0.5035577,0.795306,0.5153801,0.64589703,0.5203851,0.52103,0.5079974,0.39478424,0.4872427,0.2498569,egg
82,103.1,57.9,54.8,282.3,283.8,0,0,0.45800245,0.10395559,0.7884993,0.3357414,0.7947088,0.6527043,0.47921726,0.92599547,0.14200863,0.7287702,0.43618515,0.24010244,0.42362684,0.39196298,0.41856062,0.518576,0.43077186,0.6430436,0.45204008,0.7844983,0.49335065,0.7998165,0.50047237,0.65037245,0.505314,0.52272135,0.4944287,0.3943519,0.47694534,0.24758665,egg
83.2,100.6,50.3,55.3,264.1,264,0,0,0.45701963,0.112727515,0.78493357,0.34742957,0.79252476,0.65770036,0.48087132,0.921324,0.14453655,0.71025497,0.43496934,0.24125767,0.42393136,0.39146572,0.41969943,0.51848894,0.43251207,0.6428743,0.45437676,0.7834518,0.49412075,0.80037975,0.49887204,0.65324175,0.5020408,0.5263847,0.49061167,0.39783043,0.47477168,0.25130978,egg
102.7,80.6,36.8,44.5,275.4,275.6,0,0,0.45828876,0.11522967,0.7951037,0.27762187,0.80885184,0.6759823,0.48268312,0.9212634,0.16325785,0.68614286,0.44797772,0.23660327,0.44479915,0.38822624,0.44141516,0.51916724,0.4515574,0.64659053,0.46664855,0.7881136,0.50542855,0.79473126,0.51670814,0.64694095,0.5209801,0.5219067,0.5083865,0.39508578,0.48767704,0.25062245,egg
92.4,91.3,37.6,67.4,309.8,310.4,0,0,0.45816696,0.09503599,0.79332465,0.32224995,0.80285907,0.66202325,0.4798843,0.9339119,0.14796181,0.7030995,0.4405554,0.23802789,0.42983922,0.3911292,0.42487428,0.518385,0.43677157,0.6431954,0.45675838,0.7859477,0.49858904,0.79733074,0.5096645,0.6473013,0.51496136,0.5219985,0.5024721,0.3954338,0.4817584,0.24827011,egg
99.2000000000001,84.5,41.6,50.1,279.9,280.2,0,0,0.46027613,0.10997945,0.795004,0.29707685,0.8061364,0.6662375,0.48130053,0.9289367,0.15718041,0.6920096,0.44647974,0.23812033,0.43960106,0.3895256,0.43499124,0.5185004,0.4454355,0.6447093,0.4622382,0.78706723,0.50228006,0.7956168,0.5135233,0.6466249,0.51843834,0.5215108,0.5064116,0.39496776,0.4864805,0.25031972,egg
97,86.6,34.5,49.5,309.9,310.3,0,0,0.45984927,0.10589496,0.7959095,0.2929341,0.8092244,0.6757956,0.4827044,0.9333035,0.16048771,0.68360716,0.44733393,0.23708828,0.44133046,0.38903725,0.43725058,0.51810807,0.44816867,0.64468795,0.46492025,0.7881956,0.5053422,0.7969276,0.5176045,0.6472965,0.52229816,0.5224046,0.5093744,0.3961528,0.4877142,0.25101355,egg
78.9,105.3,67.7,85,328.8,330.1,0,0,0.45667076,0.09629912,0.7867672,0.35019246,0.79654425,0.6600943,0.48151636,0.9409395,0.1416493,0.70894134,0.43215263,0.2408861,0.41702828,0.3931171,0.4117232,0.5182474,0.42634222,0.6415306,0.45199496,0.7852774,0.49601245,0.80249566,0.5037993,0.65190524,0.50776553,0.5248081,0.49509293,0.39660057,0.47596663,0.24791645,egg
92.9,91.1,39.9,49.6,277.4,278.2,0,0,0.45757565,0.107875146,0.7908762,0.32355398,0.7995694,0.65740275,0.47928417,0.9274223,0.14733769,0.7074775,0.44015172,0.24014948,0.43051052,0.39164564,0.42586154,0.51902246,0.43731436,0.6439499,0.45642722,0.7856306,0.496282,0.7978505,0.50521034,0.6487968,0.5099685,0.5229233,0.49823487,0.39599708,0.47936743,0.25034884,egg
84,99.9,52.5,54.4,254.1,254.5,0,0,0.45535627,0.11190168,0.78415316,0.34104168,0.7917951,0.65624326,0.4797829,0.9203318,0.14382178,0.71610826,0.43410146,0.24076931,0.42348674,0.3914092,0.41934577,0.51870465,0.43193954,0.6433443,0.45338783,0.7838162,0.49321166,0.79993784,0.4982374,0.65247613,0.5015918,0.5253865,0.49017602,0.39684236,0.47384602,0.25048342,egg
87.2,98,50.4,52,261.4,263.1,0,0,0.45555025,0.110618815,0.78549194,0.3365643,0.7934549,0.65591854,0.47937894,0.9200061,0.14426658,0.7148674,0.4352033,0.24010561,0.42501608,0.39103267,0.4208531,0.5184462,0.4330857,0.6432414,0.45374182,0.78378636,0.4936041,0.7988685,0.49936745,0.6512606,0.50305724,0.52440214,0.49167088,0.39609876,0.47485608,0.24987358,egg
98.3,85.3,45.1,40.2,258.7,256.8,0,0,0.45672083,0.114600465,0.79136914,0.31838593,0.803361,0.6703733,0.48115405,0.91998804,0.15602064,0.6915312,0.44249743,0.23932125,0.4367498,0.38955763,0.43339705,0.5181793,0.4444723,0.64434284,0.46153864,0.7856921,0.5002381,0.79700756,0.508822,0.64962745,0.5125586,0.52438235,0.50012517,0.39752302,0.48093304,0.25261328,egg
98.9,84.9,41.7,40.4,249.1,249.5,0,0,0.455937,0.11536642,0.7913066,0.3211721,0.8036558,0.6742371,0.4814506,0.919076,0.15756388,0.68828166,0.4422447,0.23913276,0.43725875,0.38917103,0.43433082,0.51780504,0.4455724,0.64415336,0.46241483,0.7856124,0.5007055,0.79740083,0.50904447,0.65025264,0.51246,0.52499235,0.49973503,0.39815116,0.4803091,0.25320682,egg
98,85.9,38.4,37.9,258.3,256.6,0,0,0.45527828,0.114234105,0.7904284,0.3274372,0.80417013,0.67888254,0.48219946,0.9196725,0.15820251,0.6851553,0.4410778,0.23933528,0.43610495,0.3892651,0.43359157,0.5177777,0.44525105,0.6443173,0.46242124,0.78605855,0.5015032,0.79832155,0.5093708,0.6513656,0.5124339,0.52607554,0.49939385,0.39906287,0.47965392,0.25357875,egg
92.8,91.4,46.2,51,219.3,219.7,0,0,0.45500082,0.11413932,0.79067844,0.32551023,0.8046082,0.67916334,0.48182335,0.9204938,0.15836982,0.6841657,0.44102567,0.23919961,0.43612233,0.38916272,0.43356523,0.5177365,0.44522345,0.644319,0.46234295,0.786194,0.5016726,0.7981961,0.51002425,0.65103114,0.513192,0.52583206,0.5000162,0.3989515,0.4799312,0.25354216,egg
95.1,88.9,47.4,48.8,252.4,251,0,0,0.4561799,0.1136272,0.78928626,0.32591078,0.800731,0.6662469,0.47975498,0.92199355,0.15175162,0.6944182,0.44037017,0.23978192,0.43359464,0.39005932,0.42996383,0.51829654,0.44109356,0.6441691,0.45878372,0.7855092,0.49787736,0.7976419,0.5057645,0.6503024,0.5094648,0.52489966,0.49735853,0.3977478,0.47893724,0.2525674,egg
96.2,88.1,43.5,49.2,254.3,253.4,0,0,0.45431793,0.11323848,0.7887341,0.32754478,0.8023512,0.6737275,0.48110166,0.92099816,0.15503418,0.68743837,0.4391858,0.23926814,0.4335176,0.3894187,0.4307614,0.5178566,0.4425003,0.6440717,0.4602815,0.7856102,0.49995267,0.79801285,0.5075682,0.65099144,0.51061845,0.52570134,0.49767175,0.39852902,0.47826955,0.25291827,egg
94.2,90.3,41.8,49.6,264.5,262.3,0,0,0.45506105,0.11258726,0.7878003,0.32697114,0.7989681,0.6634805,0.47894287,0.92119795,0.14965658,0.6978528,0.4384688,0.23978895,0.43112138,0.3902426,0.42743158,0.51831776,0.43875253,0.64381737,0.45699972,0.7847222,0.49642363,0.7971808,0.50394595,0.6500269,0.507625,0.5246384,0.49556246,0.39739788,0.47735408,0.25198054,egg
93.5,90.8,44.8,53.3,252.6,252.7,0,0,0.4559346,0.111848176,0.7889711,0.32535252,0.7994898,0.6617819,0.479276,0.92317796,0.14922059,0.7009898,0.43934163,0.24023004,0.43139008,0.39089334,0.42740288,0.5186816,0.4387493,0.6440883,0.4571984,0.7853884,0.49658796,0.797478,0.5045945,0.64959335,0.5086002,0.52397394,0.49662665,0.39696023,0.47816297,0.25174978,egg
100.4,83.8,37.9,51.3,280.4,279.9,0,0,0.4575059,0.11257101,0.7946468,0.2824485,0.80752957,0.67037284,0.48178926,0.9272586,0.16036408,0.6890366,0.44616506,0.23730394,0.44174126,0.38918385,0.4379039,0.51950705,0.4482938,0.6464697,0.46441534,0.78843904,0.5040088,0.7956239,0.51544535,0.6470237,0.51983047,0.52192163,0.5071797,0.3951955,0.4862977,0.25064823,egg
79.1,105.5,51,58.1,280.9,281,0,0,0.45480415,0.107236214,0.78381526,0.35174772,0.7933831,0.6601042,0.48139262,0.9309531,0.14333235,0.7033167,0.43159607,0.2407265,0.4195586,0.39167717,0.4153727,0.5181588,0.4293639,0.64184916,0.45339426,0.7834453,0.4950688,0.80068994,0.50016254,0.65304697,0.50277674,0.5266472,0.4902763,0.39801243,0.47328043,0.2501818,egg
87.3,97.3,36.4,58.6,280.4,280.2,0,0,0.4548157,0.10757787,0.78738767,0.33076432,0.79653037,0.655018,0.47886184,0.9272166,0.14420512,0.7135474,0.4356291,0.2411964,0.42516756,0.39241764,0.42077926,0.5191596,0.43308425,0.6436568,0.45376453,0.7850447,0.49440807,0.79902995,0.5020076,0.6500502,0.50626534,0.5236529,0.49440336,0.39637995,0.47571555,0.250514,egg
93.3,91,34.7,69.4,306.6,306.8,0,0,0.4564721,0.100046635,0.7930548,0.3142379,0.80460465,0.6614235,0.48036784,0.9360955,0.14930737,0.70013607,0.44009775,0.23971926,0.43028787,0.3923021,0.4255608,0.5198429,0.43752092,0.6447983,0.45730132,0.78772646,0.49993658,0.7977006,0.51112896,0.6472891,0.51609933,0.5221439,0.50316936,0.39567286,0.48170182,0.24909939,egg
82.5,99.2,48.8,53.2,238.5,237.9,0,0,0.45901585,0.10803732,0.7873469,0.34365737,0.7940041,0.6660081,0.47600496,0.91724896,0.1466265,0.6892047,0.43772456,0.23479633,0.42755845,0.3848159,0.42289066,0.5123401,0.43419012,0.6372403,0.45288956,0.7781598,0.49330372,0.79422563,0.5004738,0.64809394,0.50467163,0.5225142,0.49376795,0.39426792,0.47809833,0.24747954,egg
86.5,95.6,34.3,54.2,299,298.7,0,0,0.45894843,0.10066646,0.7914832,0.3394295,0.80086434,0.6697571,0.4785597,0.9326068,0.14791588,0.6851921,0.43868607,0.23673852,0.42796654,0.38797265,0.423258,0.5149675,0.43536294,0.63979536,0.45520407,0.78257036,0.4976527,0.79738617,0.50706685,0.6491011,0.5115467,0.52374196,0.49943444,0.39609888,0.48078436,0.24851671,egg
78.6,104.5,37.8,58.3,308.8,309.7,0,0,0.45846844,0.09725668,0.78934324,0.33845368,0.7944702,0.65521944,0.47655526,0.9292196,0.1415849,0.7150034,0.43547377,0.2371487,0.42194816,0.3892242,0.4162596,0.51554006,0.42845336,0.6398111,0.44972968,0.78215486,0.4924271,0.7977234,0.5009152,0.6481808,0.5061776,0.5209023,0.49529105,0.3925231,0.47777504,0.24503842,egg
90.8,92.1,42.2,51.2,262.6,263.8,0,0,0.4587076,0.10805393,0.78938335,0.32746845,0.7960802,0.65886974,0.47653762,0.9194937,0.14581968,0.7014816,0.43979225,0.23674713,0.4300032,0.38750732,0.42504507,0.51480544,0.43592003,0.63969123,0.45410347,0.7806583,0.4934513,0.79444367,0.50162345,0.6469899,0.5064807,0.5209832,0.49576363,0.3934614,0.4789496,0.24790004,egg
91.2,92.1,48.2,47.7,258.1,259.2,0,0,0.45686704,0.11065555,0.78819305,0.3326671,0.7965688,0.66452205,0.47685522,0.9174945,0.14741473,0.6935433,0.43823993,0.2365989,0.42991045,0.38677257,0.425779,0.5147008,0.43686584,0.64001584,0.45483255,0.7806979,0.49445033,0.7949247,0.50186276,0.6485141,0.50589716,0.5230134,0.4945953,0.3952928,0.477778,0.2494398,egg
96.8,84.7,48.1,36.6,282.1,281.9,0,0,0.4572874,0.10277003,0.79302365,0.325705,0.805527,0.69405824,0.47947752,0.92267644,0.15963197,0.6731263,0.44287178,0.23451775,0.43723765,0.38525963,0.43427122,0.5136062,0.44571957,0.64041245,0.4618425,0.7833299,0.50203115,0.79633737,0.51272064,0.6491173,0.5169127,0.52415985,0.50388885,0.39744875,0.48296297,0.25106046,egg
99.7,82.1,41.7,40.1,291.6,291.6,0,0,0.45982203,0.10600218,0.795605,0.28457633,0.80737543,0.6756466,0.47983104,0.92574745,0.15982182,0.6802295,0.44741246,0.23323494,0.4416522,0.3853341,0.43731406,0.5150789,0.44760713,0.6419566,0.46316484,0.7847285,0.5032215,0.7931252,0.5158496,0.6442413,0.5210518,0.5191172,0.50883627,0.39231324,0.48799944,0.2469692,egg
74.6,109.4,55.9,57.1,277.1,279.1,0,0,0.45732877,0.10464382,0.784608,0.34241802,0.7867571,0.6506357,0.47590888,0.9222041,0.13895506,0.7356852,0.4326819,0.23854716,0.4185322,0.38997132,0.41285193,0.516032,0.4251089,0.63970387,0.447233,0.7804811,0.48833096,0.7978436,0.49421805,0.6493886,0.498994,0.5213344,0.48896733,0.39234245,0.4736652,0.24537016,egg
85.3,96.8,49.1,47.9,254.1,254.3,0,0,0.45632142,0.11041684,0.78527063,0.33667448,0.79241115,0.65647316,0.47706163,0.9166959,0.1423217,0.7083844,0.43531567,0.23816152,0.4246731,0.38869244,0.42002958,0.5159714,0.43190956,0.6405653,0.45209128,0.78095067,0.49141642,0.79671633,0.497141,0.6497866,0.5010515,0.5229052,0.49030188,0.3943036,0.4746405,0.24823253,egg
92.2,90.5,44,42.8,248.3,249.4,0,0,0.45685863,0.110632986,0.7882084,0.3280981,0.796531,0.66233075,0.47682062,0.9166254,0.1472516,0.69622076,0.43898866,0.23673761,0.43083018,0.38697705,0.42662713,0.5147551,0.4375234,0.63994485,0.45520377,0.78045493,0.494102,0.7941551,0.5016112,0.64763033,0.5057985,0.5221201,0.4946335,0.39466935,0.4777438,0.24925657,egg
92.9,90.3,48.6,44.2,266,267.1,0,0,0.45764524,0.10970538,0.7895028,0.32493722,0.7975112,0.6604859,0.47710267,0.92090195,0.14763862,0.6999473,0.44023532,0.23782952,0.43159834,0.3885786,0.42703843,0.5161233,0.43784535,0.6411848,0.45559236,0.78213054,0.49455184,0.79503196,0.5029309,0.64760375,0.50752354,0.5219968,0.49632245,0.39486507,0.47885552,0.24957342,egg
79.3,103,53.8,53.5,270.4,270.8,0,0,0.4560528,0.107636474,0.7843417,0.33971962,0.7894367,0.6526988,0.4763655,0.91952866,0.1404216,0.723584,0.43350366,0.23837581,0.42137292,0.38933727,0.41636628,0.51611495,0.42844462,0.64056414,0.449478,0.7813477,0.48985064,0.7977848,0.49568498,0.6496911,0.5000288,0.52195907,0.48952755,0.39316443,0.47372139,0.24669091,egg
93.1,88.9,44.7,37.5,297.1,297,0,0,0.4589666,0.102759495,0.79314804,0.31584764,0.8015533,0.6628037,0.4777882,0.9286012,0.14910816,0.6929628,0.44224405,0.23657258,0.43305573,0.3882471,0.4280206,0.5160722,0.43884435,0.6412548,0.45663232,0.78344107,0.4975527,0.7943594,0.5081397,0.64560926,0.5133432,0.5204834,0.50164384,0.39357942,0.482542,0.24752283,egg
100.9,81.1,39.7,34.8,245.7,245.8,0,0,0.45644042,0.11552437,0.79230493,0.30767447,0.8042727,0.6829475,0.47912005,0.9129987,0.15907012,0.68119156,0.444076,0.23617439,0.44010195,0.38625836,0.4370204,0.5154073,0.4475601,0.6421191,0.4627201,0.783267,0.5004395,0.7943615,0.5101241,0.64809835,0.5140723,0.52308685,0.50173104,0.3963495,0.48224327,0.25180143,egg
95.2,86.6,39,37.6,250.3,250.8,0,0,0.45593125,0.11331818,0.7886075,0.3284227,0.79894084,0.6701659,0.4780489,0.91568446,0.15115887,0.6876648,0.43956658,0.23709272,0.43311393,0.38691685,0.42963853,0.5152174,0.44062194,0.64116704,0.45763177,0.7820984,0.49642703,0.7953333,0.5038935,0.64907634,0.50752366,0.5237051,0.49573678,0.3962838,0.47814998,0.2509851,egg
98.2,83.6,43.2,40.5,254.3,254.7,0,0,0.45652863,0.11335047,0.79072285,0.32198688,0.801944,0.67493033,0.478828,0.91563284,0.15570252,0.6833173,0.4421889,0.23654482,0.43674472,0.38657942,0.43343484,0.5152357,0.4442501,0.641703,0.460378,0.7832109,0.49847627,0.7953202,0.5071032,0.6485137,0.51094234,0.5231653,0.49882415,0.3960667,0.4802253,0.2508902,egg
93,89.3,45.6,40.6,291.5,287.6,0,0,0.45742834,0.107031696,0.79106164,0.31907284,0.79942006,0.66123796,0.47694924,0.9238775,0.14743094,0.6978105,0.44055223,0.23710355,0.43168792,0.38821164,0.42691582,0.5158646,0.43775097,0.64104074,0.4555317,0.7826891,0.49556246,0.79431266,0.50509983,0.6460507,0.5100177,0.5205754,0.49850026,0.3936739,0.47998163,0.2483236,egg
83.7,99.2,53.7,85,330.8,327.4,0,0,0.45634326,0.094167225,0.7889696,0.3370461,0.7962066,0.6574677,0.47680762,0.9326898,0.14143728,0.71073157,0.43400633,0.23773907,0.42087087,0.39027396,0.41553834,0.5163591,0.42826325,0.6402224,0.4501793,0.7824614,0.4934434,0.79736453,0.5024782,0.64804095,0.5074761,0.5216096,0.49575588,0.39379734,0.47706717,0.24596192,egg
80.4,102.5,44.2,86.5,327.2,324.4,0,0,0.45526597,0.098401934,0.78581077,0.34697548,0.79476035,0.6609284,0.47815916,0.9339979,0.14114131,0.70479226,0.43153593,0.23847704,0.4178456,0.39008892,0.4127957,0.51575583,0.4265242,0.63929707,0.4502202,0.781948,0.49369752,0.798744,0.501361,0.6496275,0.5053913,0.5230937,0.49312583,0.39506403,0.47478002,0.24709554,egg
94.1,88.6,41.5,36.2,293.7,291.1,0,0,0.4574217,0.10755078,0.791286,0.31760675,0.80011135,0.66165626,0.47705415,0.92481345,0.14825502,0.6957654,0.4408626,0.23728774,0.4322405,0.3883703,0.42748263,0.51622146,0.4382505,0.6414863,0.4559018,0.7832069,0.49604475,0.7946316,0.50573325,0.6463449,0.5106135,0.5209904,0.4990141,0.39403063,0.48034066,0.24864362,egg
83.3,98.4,48,36.6,284.4,284.4,0,0,0.45411733,0.106221385,0.78499484,0.34591046,0.79588634,0.66534656,0.47817168,0.9302019,0.14488308,0.69246817,0.4329217,0.23820375,0.42243612,0.38884264,0.41839752,0.51583236,0.4313223,0.6403283,0.4528608,0.7823153,0.49499476,0.798252,0.50200313,0.65059954,0.50521654,0.5250692,0.4926262,0.39720657,0.47466615,0.24992682,egg
91.6,90.9,45.5,36.5,251.1,251.6,0,0,0.45394766,0.11214237,0.78633326,0.33428624,0.79706186,0.66762406,0.47748864,0.9183458,0.14850156,0.68959254,0.4359647,0.23776962,0.4286356,0.38784334,0.42523262,0.5159388,0.4368425,0.64124686,0.45524734,0.7817617,0.49526474,0.7957311,0.50208473,0.6498219,0.50531006,0.52477014,0.49317014,0.397153,0.47568727,0.251198,egg
87,95.6,50.6,43.8,257,256,0,0,0.45365185,0.11178563,0.7843067,0.336601,0.79347116,0.65972215,0.47684145,0.917616,0.14454857,0.70134425,0.43390217,0.238133,0.42502648,0.38838276,0.42117068,0.5160413,0.4330905,0.6409605,0.4527407,0.7812865,0.49252442,0.7961422,0.49841467,0.64974403,0.50173765,0.52378446,0.49013743,0.3957611,0.4736229,0.24983971,egg
83.7,99.2,49.6,47.1,255.6,256.1,0,0,0.45330346,0.11170679,0.78253835,0.33926484,0.79039115,0.65686345,0.476376,0.9166454,0.14271978,0.70716715,0.43259495,0.238829,0.4226821,0.38910845,0.41855726,0.51638496,0.43076548,0.6409279,0.45121256,0.78107226,0.49067527,0.7968398,0.49591357,0.6502488,0.4992892,0.52365977,0.4880178,0.39528364,0.4720499,0.24926035,egg
91.1,91.7,45.3,38.7,258.3,258.5,0,0,0.4523719,0.1120245,0.7850589,0.33519953,0.79701823,0.6673857,0.47770616,0.9201084,0.1482033,0.6893587,0.4343774,0.23783953,0.42717883,0.38794202,0.42400932,0.51610535,0.43597364,0.64162004,0.45492414,0.7825303,0.4954323,0.7965708,0.50204504,0.65023917,0.5049466,0.5249559,0.49241936,0.39723602,0.474489,0.25120085,egg
93.5,87.7,41.4,36,286,284,0,0,0.4561137,0.10867201,0.7918324,0.3091696,0.8023554,0.66408324,0.47809866,0.92800105,0.15145844,0.69194573,0.44103706,0.23793218,0.4335282,0.3889905,0.4290955,0.5172168,0.44003236,0.6428207,0.4576077,0.7849555,0.49825847,0.79497415,0.5085416,0.64633465,0.51309836,0.5212312,0.5008443,0.39456975,0.48107475,0.24953894,egg
103.4,77.7,23.4,17.2,255.4,254.7,0,0,0.45574152,0.11731151,0.7943031,0.26699132,0.8089691,0.69972557,0.47874394,0.91093653,0.1636255,0.6761934,0.44818744,0.23477194,0.44720262,0.3856217,0.4444714,0.5164729,0.45414752,0.64430296,0.46688673,0.7850776,0.5042283,0.7922522,0.5172356,0.64623314,0.5221441,0.52170146,0.509605,0.39571145,0.48765612,0.25192374,egg
86.2,96.6,46.1,37.3,284.8,285.6,0,0,0.4550644,0.1055826,0.7876568,0.32990572,0.79495215,0.6571212,0.47555512,0.92362666,0.14213312,0.70907176,0.4356359,0.23911321,0.42511642,0.39049226,0.42032063,0.51723456,0.4319786,0.6415507,0.4515199,0.78246176,0.4919483,0.7962264,0.5000703,0.6482445,0.5048313,0.52211094,0.49360338,0.39471304,0.4757503,0.24875377,egg
66.6,116,54,51.4,302.7,304.5,0,0,0.4551767,0.10761965,0.7794192,0.36408302,0.78233314,0.65511334,0.4785286,0.92374563,0.1358476,0.72259915,0.42668116,0.23925097,0.41130015,0.38908103,0.4061261,0.51444167,0.42051694,0.63764393,0.4464922,0.77944875,0.48828968,0.80002385,0.4907538,0.652655,0.49317124,0.5240373,0.48232418,0.3942269,0.46859297,0.24731208,egg
